iteration 3	2.2013e+04	1.7028e+04	1.7109e-01	1.0000e-37	1.9173e+08	8.1161e-01	1.0000e-37	1.0000e-37	1.0000e-37	6.6041e-06	1.8672e-22	5.3355e-07	2.6156e+04	1.0000e-37	1.8505e+03	1.0050e-04	1.7515e+02	1.0431e-06	4.7601e+04	1.0000e-37	8.4731e+02	4.0552e-07	1.0000e-37	5.9474e+01	3.2029e+01	1.1135e+00	8.5376e-04	4.9216e+01	2.8270e-06	3.4260e-05	8.9209e-10	1.9438e-06	5.5350e-11	3.3161e-12	2.7649e-02	1.6891e-03	3.8395e-06	1.0000e-37	1.0000e-37	1.0000e-37	1.5205e-08	7.8174e-06	2.2741e-08	5.1247e-04	1.1850e-04	1.4163e-14	7.7992e-06	5.7069e-17	7.6146e-17	1.9137e-17	4.5912e-04	1.0337e-03	4.9928e-04	1.0000e-37	1.0000e-37	4.9426e-05	1.0000e-37	3.7508e-05	4.8404e+07	1.1735e-03	2.2997e-03	6.9701e-03	4.6466e-19	1.0000e-37	4.0355e-22	2.8905e-07	6.9052e-05	1.9704e-22	2.6497e-08	6.3387e-23	6.7156e-03	1.2258e-10	1.2679e-15	2.1469e-15	8.7895e-16	1.0000e-37	9.3725e-07	1.7707e-06	3.3496e-07	2.4232e-07	2.5532e-23	7.8773e-18	7.1900e-17	3.9196e-17	3.8005e-16	3.5586e-07	2.9270e-05	9.1763e-07	4.2810e-05	1.1794e-01	6.2507e-04	3.8456e-04	1.7368e-04	7.8811e-05	2.2007e-04	1.0344e-04	5.0082e-05	2.8106e-05	2.8560e-09	1.1299e-08	1.1651e-09	4.8969e-01	6.3703e-16	1.8082e-17	3.3635e+00	1.0297e+00	1.0000e-37	2.0898e-03	2.6672e+00	2.2932e-02	1.0000e-37	1.0000e-37	1.0000e-37	3.6429e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.3100e-12	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.4590e-04	1.2097e-03	2.0005e+01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.5527e-10	6.2979e-03	4.1577e-06	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	6.5857e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	7.1622e+01	1.6219e+02	1.0000e-37	2.2676e-01	5.5350e-11
iteration 3	2.8159e+04	1.8507e+04	1.7624e+00	1.0000e-37	1.9173e+08	7.9826e+00	1.0000e-37	1.0000e-37	1.0000e-37	1.2402e-03	1.5803e-19	9.9547e-05	3.8190e+04	1.0000e-37	1.9762e+03	1.7863e-04	3.1212e+01	1.8710e-04	2.9726e+04	1.0000e-37	8.4813e+02	4.0618e-05	1.0000e-37	1.0131e+02	3.0231e+02	3.0688e+01	1.2494e-02	7.8978e+01	3.9135e-06	2.8935e-04	7.8540e-08	2.5886e-05	1.2483e-08	3.2064e-10	2.8997e-01	1.7477e-02	3.0940e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.4058e-06	8.2929e-05	2.0850e-06	4.6695e-03	1.2151e-03	1.7008e-12	8.0252e-05	5.6253e-14	7.5052e-14	1.8856e-14	4.7263e-03	1.0644e-02	4.1267e-03	1.0000e-37	1.0000e-37	4.3474e-04	1.0000e-37	3.2902e-04	4.8404e+07	1.2114e-02	2.1281e-02	6.4491e-02	5.4218e-17	1.0000e-37	3.4715e-19	3.7008e-06	7.1317e-04	2.1101e-19	2.5687e-06	6.7862e-20	6.9627e-02	1.7522e-08	1.2834e-12	2.1844e-12	9.0099e-13	1.0000e-37	8.4357e-05	1.8290e-05	2.7677e-06	2.1803e-05	2.5632e-20	1.0037e-15	9.1579e-15	4.9792e-15	4.5640e-14	3.6338e-05	3.0389e-04	9.3668e-05	4.4465e-04	1.2702e+00	6.5473e-03	4.0020e-03	1.8047e-03	8.1868e-04	2.3189e-03	1.0862e-03	5.2522e-04	2.9452e-04	3.1989e-08	1.3559e-07	1.3983e-08	6.4799e-01	7.2629e-14	2.0622e-15	3.4351e+00	1.0543e+00	1.0000e-37	2.3057e-02	2.7074e+00	2.5054e-02	1.0000e-37	1.0000e-37	1.0000e-37	2.2146e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.3388e-10	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.9498e-03	1.3028e-02	2.0998e+01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.3891e-08	5.8883e-02	6.6420e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	5.8131e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	7.1869e+01	1.6274e+02	1.0000e-37	6.9342e+00	1.2483e-08
iteration 3	2.8411e+04	1.7085e+04	1.4621e+01	1.0000e-37	1.9173e+08	3.8728e+01	1.0000e-37	1.0000e-37	1.0000e-37	6.2417e-02	4.6523e-06	5.0340e-03	4.3089e+04	1.0000e-37	1.9141e+03	3.7335e-05	2.8645e+00	1.0192e-02	2.2878e+04	1.0000e-37	8.6582e+02	3.5550e-03	1.0000e-37	1.1459e+02	1.9822e+03	3.1243e+02	3.7120e-02	7.5611e+01	5.4859e-06	9.7327e-04	4.2701e-04	9.5078e-03	2.9973e-04	3.0169e-04	4.2461e+00	2.1430e-01	7.7577e-05	1.0000e-37	1.0000e-37	1.0000e-37	2.4487e-02	5.8093e-02	3.3069e-02	2.4527e-02	1.1312e-02	3.9249e-05	4.9398e-04	1.6355e-05	2.1807e-05	5.4554e-06	3.1704e-02	7.3522e-02	1.3225e-02	1.0000e-37	1.0000e-37	1.6932e-03	1.0000e-37	1.2734e-03	4.8404e+07	9.9669e-02	1.2271e-01	3.7161e-01	6.2313e-06	1.0000e-37	2.3524e-07	1.4215e-03	5.3348e-03	2.8744e-05	5.2836e-04	9.1744e-06	7.1895e-01	2.9831e-02	2.5933e-04	4.6084e-04	2.0151e-04	1.0000e-37	4.2226e-03	1.0978e-03	7.4950e-06	1.1210e-03	1.1687e-06	6.8772e-07	6.2609e-06	2.8099e-06	3.8111e-05	1.8942e-02	3.3554e-03	4.9925e-02	5.0563e-03	2.9571e+02	1.2891e-01	5.3583e-02	2.1455e-02	9.4128e-03	8.2059e-02	2.7936e-02	1.1719e-02	6.0426e-03	1.2204e-02	2.8275e-02	2.9765e-03	1.8525e+00	2.2951e-03	6.7599e-05	4.0620e+00	1.6518e+00	1.0000e-37	1.1270e+01	3.2092e+00	5.0949e-02	1.0000e-37	1.0000e-37	1.0000e-37	4.7947e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.1398e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.4323e+00	2.2744e+00	2.0962e+01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	9.7257e-01	3.2628e+00	1.3235e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.8759e-03	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	7.0990e+01	1.6195e+02	1.0000e-37	8.4763e+01	2.9973e-04
iteration 3	2.7635e+04	1.4258e+04	1.7048e+02	1.0000e-37	1.9173e+08	3.6492e+02	1.0000e-37	1.0000e-37	1.0000e-37	5.3818e+00	5.5384e-05	4.3359e-01	4.0578e+04	1.0000e-37	1.3142e+03	5.0189e-07	1.8730e-01	7.3097e-01	1.3421e+04	1.0000e-37	8.1512e+02	2.0627e-01	1.0000e-37	1.1449e+02	5.8906e+03	1.3436e+03	2.2927e-02	7.4539e+01	5.6465e-06	6.3819e-04	1.3449e-02	2.3959e-01	5.6026e-03	6.4586e-03	4.5590e+01	3.0589e+00	2.0305e-05	1.0000e-37	1.0000e-37	1.0000e-37	4.1496e-01	7.6313e-01	3.4313e-01	4.4189e-02	1.4323e-01	4.7951e-04	6.1851e-03	4.1693e-04	5.5440e-04	1.3757e-04	4.5605e-01	1.0996e+00	9.9018e-03	1.0000e-37	1.0000e-37	9.2438e-04	1.0000e-37	7.7743e-04	4.8404e+07	1.4579e+00	3.7956e-01	1.1501e+00	1.9212e-05	1.0000e-37	5.1874e-06	2.3771e-02	6.5045e-02	4.6113e-04	8.2061e-03	1.4718e-04	9.9572e+00	3.7109e-01	2.4911e-03	5.6366e-03	3.1456e-03	1.0000e-37	5.4404e-02	3.2725e-02	1.8472e-06	1.4572e-02	1.7130e-05	4.5019e-06	4.0990e-05	1.6633e-05	2.5558e-04	3.0447e-01	3.8366e-02	8.0535e-01	5.7730e-02	8.7805e+02	1.2326e+00	6.0591e-01	2.5004e-01	1.0866e-01	6.4399e-01	2.4523e-01	1.0734e-01	5.6661e-02	1.5924e-02	3.0358e-02	3.1827e-03	1.7921e+00	2.4636e-03	7.2197e-05	3.7882e+00	1.0258e+00	1.0000e-37	1.2910e+01	1.6017e+00	6.2172e-02	1.0000e-37	1.0000e-37	1.0000e-37	3.2401e-03	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.4360e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	9.1799e+00	4.1693e+00	1.5680e+01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0990e+00	3.6153e+00	8.5667e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.8156e-04	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	6.1625e+01	1.4006e+02	1.0000e-37	5.5754e+02	5.6026e-03
iteration 3	2.7732e+04	1.2748e+04	1.5220e+03	1.0000e-37	1.9173e+08	1.7953e+03	1.0000e-37	1.0000e-37	1.0000e-37	2.2033e+02	9.5586e-04	1.9285e+01	2.9596e+04	1.0000e-37	3.0479e+02	5.3564e-08	1.0786e-02	2.7712e+01	4.9781e+03	1.0000e-37	5.0519e+02	1.6265e+01	1.0000e-37	1.1573e+02	8.7874e+03	2.4828e+03	1.2095e-01	7.6006e+01	4.1664e-06	2.0432e-03	4.7680e-01	4.6949e+00	7.7346e-02	1.0318e-01	3.3497e+02	3.2569e+01	1.1726e-05	1.0000e-37	1.0000e-37	1.0000e-37	3.5639e+00	5.1804e+00	1.5987e+00	5.4565e-02	1.4274e+00	4.1957e-03	6.2778e-02	1.1073e-02	1.4741e-02	3.6707e-03	5.8540e+00	1.3646e+01	3.1675e-02	1.0000e-37	1.0000e-37	2.3939e-04	1.0000e-37	4.3357e-04	4.8404e+07	1.6783e+01	1.9731e+00	5.9718e+00	1.4951e-05	1.0000e-37	8.3806e-05	4.4086e-01	6.3469e-01	5.8963e-03	1.2498e-01	1.8819e-03	1.0340e+02	3.9934e+00	9.9107e-03	3.0332e-02	2.0422e-02	1.0000e-37	5.9989e-01	1.1952e+00	6.6982e-07	1.6213e-01	4.5336e-04	2.3124e-05	2.1039e-04	7.8910e-05	1.2838e-03	4.3104e+00	4.1913e-01	1.1341e+01	6.1935e-01	2.3071e+03	1.0936e+01	6.0832e+00	2.6431e+00	1.1637e+00	4.9934e+00	2.1077e+00	9.6269e-01	5.2039e-01	2.3702e-02	3.9576e-02	4.1122e-03	1.6486e+00	2.6814e-03	7.9007e-05	2.2605e+00	3.2497e-01	1.0000e-37	3.5133e+01	7.3109e-01	4.3479e-02	1.0000e-37	1.0000e-37	1.0000e-37	3.8046e-04	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	5.3874e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.7985e+01	4.8151e+00	4.7060e+00	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.3205e+00	9.5440e+00	4.7823e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.6949e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.5188e+01	1.0565e+02	1.0000e-37	1.5125e+03	7.7346e-02
iteration 3	2.8198e+04	1.2782e+04	7.0116e+03	1.0000e-37	1.9173e+08	5.8422e+03	1.0000e-37	1.0000e-37	1.0000e-37	1.8092e+03	4.1540e-02	2.4404e+02	1.6047e+04	1.0000e-37	2.5951e+01	6.5314e-08	5.9496e-04	3.0639e+02	5.0193e+02	1.0000e-37	1.0691e+02	6.8297e+02	1.0000e-37	1.1577e+02	1.1186e+04	2.9922e+03	1.5169e+00	8.3906e+01	2.5345e-06	2.0220e-02	1.3737e+01	9.4345e+01	1.0196e+00	1.7233e+00	1.4802e+03	2.3755e+02	2.6085e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.1169e+01	1.5487e+01	4.3044e+00	5.8774e-02	1.1233e+01	3.8281e-02	5.3766e-01	2.0359e-01	2.6848e-01	6.4946e-02	6.4980e+01	1.4660e+02	1.8762e-01	1.0000e-37	1.0000e-37	5.9995e-05	1.0000e-37	3.3116e-04	4.8404e+07	1.6276e+02	6.9554e+00	2.0996e+01	9.3294e-06	1.0000e-37	1.3322e-03	1.3086e+01	5.1329e+00	5.4904e-02	2.3145e+00	1.7524e-02	8.3139e+02	2.5226e+01	1.9429e-02	6.4016e-02	4.4587e-02	1.0000e-37	7.3417e+00	3.2309e+01	1.1497e-06	1.9448e+00	1.4843e-02	1.3546e-04	1.2258e-03	4.4537e-04	7.2420e-03	4.3254e+01	4.4762e+00	1.1301e+02	6.2894e+00	4.6735e+03	8.8896e+01	5.3808e+01	2.5136e+01	1.1461e+01	3.7116e+01	1.6994e+01	8.2227e+00	4.6904e+00	3.6728e-02	5.4654e-02	5.6178e-03	1.0083e+00	3.1315e-03	9.2744e-05	4.4416e-01	4.6862e-02	1.0000e-37	1.4710e+02	1.7283e-01	6.5763e-03	1.0000e-37	1.0000e-37	1.0000e-37	1.4250e-04	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	5.1141e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.4201e+01	3.3172e+00	4.8947e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.5528e+01	3.0102e+01	1.0101e+00	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	8.9548e-06	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.3530e+01	3.3006e+01	1.0000e-37	1.9744e+03	1.0196e+00
iteration 3	2.8558e+04	1.2741e+04	1.2335e+04	1.0000e-37	1.9173e+08	2.6289e+04	1.0000e-37	1.0000e-37	1.0000e-37	5.2009e+03	6.3561e-01	1.4987e+03	1.3059e+04	1.0000e-37	1.8807e+00	4.9330e-08	2.5185e-05	1.4965e+03	1.8348e+01	1.0000e-37	1.3552e+01	4.1748e+03	1.0000e-37	9.4042e+01	1.3818e+04	4.1219e+03	5.3733e+00	1.9974e+02	8.1918e-07	1.4910e-01	2.0497e+02	1.4919e+03	1.1423e+01	2.6761e+01	3.7228e+03	1.0139e+03	1.2791e-04	1.0000e-37	1.0000e-37	2.6880e+03	1.7320e+01	2.3889e+01	6.5601e+00	8.3889e-02	8.0381e+01	4.0674e-01	4.3476e+00	2.3393e+00	2.9445e+00	6.0582e-01	5.0220e+02	9.9997e+02	1.1448e+00	1.0000e-37	1.0000e-37	1.9770e-05	1.0000e-37	1.6194e-04	4.8404e+07	1.0379e+03	7.0502e+00	2.1265e+01	6.1691e-06	1.0000e-37	1.6302e-02	2.2725e+02	3.7971e+01	1.2935e-01	3.9697e+01	4.1301e-02	4.1084e+03	6.6174e+01	3.1676e-02	1.0460e-01	7.2925e-02	1.0000e-37	5.7092e+01	4.4513e+02	4.1419e-06	1.4683e+01	1.6420e-01	1.0027e-03	8.8295e-03	3.2594e-03	4.8721e-02	1.7372e+02	4.2349e+01	4.5042e+02	5.8137e+01	6.2826e+03	6.1172e+02	3.3730e+02	1.7892e+02	9.4486e+01	2.3231e+02	1.1524e+02	6.2843e+01	3.9056e+01	4.7966e-02	6.1730e-02	6.3067e-03	3.0484e-01	3.4880e-03	1.0087e-04	5.3041e-02	5.3158e-03	1.0000e-37	3.3661e+02	2.3674e-02	6.5312e-04	1.0000e-37	1.0000e-37	1.0000e-37	7.1090e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8692e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.5555e+01	2.1910e+00	2.9430e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	8.1880e+01	2.9583e+01	6.9701e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.5337e-06	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.9087e+00	4.7023e+00	1.0000e-37	2.3707e+03	1.1423e+01
iteration 3	2.6052e+04	1.1811e+04	1.8069e+04	1.0000e-37	1.9173e+08	4.9136e+04	1.0000e-37	1.0000e-37	1.0000e-37	9.4348e+03	2.9365e+01	4.5996e+03	9.1026e+03	1.0000e-37	1.0253e-01	7.7766e-14	2.5724e-11	3.7445e+03	2.1070e-05	1.0000e-37	1.9232e+00	7.2933e+03	1.0000e-37	5.2114e+01	1.5634e+04	1.1056e+04	5.3439e+00	1.1203e+03	9.0017e-12	1.9528e-01	7.9988e+02	1.5602e+04	1.3805e+02	3.9872e+02	6.7381e+03	2.2284e+03	3.2023e-04	1.0000e-37	1.0000e-37	2.5115e+04	1.4092e+01	1.9443e+01	5.3467e+00	4.9616e-02	4.5339e+02	4.8508e+00	2.8042e+01	9.3108e+00	1.1414e+01	2.1104e+00	2.0603e+03	3.9622e+03	1.4123e+00	1.0000e-37	1.0000e-37	2.7563e-06	1.0000e-37	2.3752e-05	4.8404e+07	5.3598e+03	1.1500e+00	3.4678e+00	1.3530e-05	1.0000e-37	2.2279e-01	1.1981e+03	2.2346e+02	8.1768e-01	2.2074e+02	2.6345e-01	2.2283e+04	8.2865e+01	2.0797e-01	6.8234e-01	4.7437e-01	1.0000e-37	1.2124e+02	1.7637e+03	3.2899e-06	3.0504e+01	2.0405e+01	1.0085e-02	8.5316e-02	3.1574e-02	5.1520e-01	1.7624e+02	2.1500e+02	4.5493e+02	2.9764e+02	7.2906e+03	3.4467e+03	1.6214e+03	8.4356e+02	4.7237e+02	1.0820e+03	5.4669e+02	3.0009e+02	1.8683e+02	5.2554e-02	5.4039e-02	5.5064e-03	3.0326e-02	1.0959e+00	3.2597e-02	4.2997e-03	4.2598e-04	1.0000e-37	2.8425e+02	2.1937e-03	5.7316e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.5214e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	7.7649e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.3909e+01	1.1662e+00	1.3214e-03	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	6.8725e+01	1.2228e+01	2.7061e-01	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.5315e-11	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.8532e-01	7.0370e-01	1.0000e-37	3.9680e+03	1.3805e+02
iteration 3	1.3058e+04	8.8953e+03	1.9967e+04	1.0000e-37	1.9173e+08	2.2015e+05	1.0000e-37	1.0000e-37	1.0000e-37	1.7235e+04	3.1762e+02	8.0971e+03	3.9647e+03	1.0000e-37	2.9419e-03	2.3300e-15	3.8423e-12	6.2586e+03	5.7799e-04	1.0000e-37	3.3362e-01	1.0394e+04	1.0000e-37	1.9804e+01	1.6025e+04	3.2314e+04	1.0716e+00	1.8030e+03	1.0000e-37	2.1077e-02	9.2370e+02	6.4970e+04	1.6125e+03	4.1344e+03	2.1635e+04	4.4259e+03	1.3946e-04	1.0000e-37	1.0000e-37	1.3106e+05	9.7579e+00	1.3470e+01	3.7089e+00	4.3198e-03	1.1244e+03	4.4863e+01	8.3632e+01	3.6956e+01	4.4543e+01	7.6119e+00	6.6060e+03	1.0990e+04	1.3804e-01	1.0000e-37	1.0000e-37	9.6208e-08	1.0000e-37	8.2455e-07	4.8404e+07	2.0347e+04	3.9660e-02	1.1952e-01	4.1017e-04	1.0000e-37	5.6043e+00	9.3413e+02	5.9506e+02	4.4705e+00	2.3770e+02	1.4445e+00	9.0919e+04	5.5088e+01	4.8376e-01	1.5838e+00	1.1000e+00	1.0000e-37	4.1874e+01	1.5238e+03	2.2035e-07	1.0332e+01	3.4996e+02	1.9587e-01	1.4691e+00	6.0378e-01	5.8336e+00	7.7966e+01	8.1457e+02	1.9706e+02	1.1151e+03	8.3721e+03	1.7659e+04	6.5947e+03	3.1272e+03	1.7296e+03	4.1666e+03	1.8100e+03	9.5088e+02	6.0008e+02	8.8832e-02	6.2529e-02	6.4181e-03	1.1500e-03	5.0929e+00	1.6839e-01	1.1804e-04	1.1751e-05	1.0000e-37	9.2767e+01	9.0791e-05	2.3522e-06	1.0000e-37	1.0000e-37	1.0000e-37	7.5212e-07	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.7984e+00	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.9410e+00	3.2647e-01	2.9148e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.3635e+01	2.2173e+00	4.9121e-02	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.6711e-12	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	5.3401e-02	1.3174e-01	1.0000e-37	1.2061e+04	1.6125e+03
iteration 3	5.0188e+03	1.8967e+03	1.7405e+04	1.0000e-37	1.9173e+08	1.2598e+06	1.0000e-37	1.0000e-37	1.0000e-37	5.1629e+04	5.2819e+03	1.1875e+04	9.2389e+01	1.0000e-37	2.6042e-07	2.6822e-18	3.3271e-14	1.0366e+04	1.6326e-05	1.0000e-37	9.6695e-03	1.6815e+04	1.0000e-37	2.0610e+00	1.1909e+04	2.5998e+04	5.1024e-02	3.7798e+02	1.0000e-37	1.0164e-04	1.9860e+02	5.7845e+04	6.7565e+03	1.0123e+04	1.1291e+05	2.8115e+04	2.5847e-06	1.0000e-37	1.0000e-37	4.8626e+05	2.2750e+00	3.1410e+00	8.6522e-01	5.5478e-05	8.5803e+02	3.4976e+02	6.8415e+01	7.9480e+01	9.5651e+01	1.6202e+01	1.0960e+04	2.0257e+04	6.3418e-04	1.0000e-37	1.0000e-37	7.9047e-14	1.0000e-37	6.7666e-13	4.8404e+07	4.7869e+04	1.8798e-04	5.6632e-04	5.6882e-03	1.0000e-37	4.6258e+01	2.1200e+02	4.0977e+02	5.3729e+01	3.1940e+01	1.7349e+01	2.3903e+05	2.5819e+01	9.2970e-01	3.0429e+00	2.1132e+00	1.0000e-37	2.3505e+00	2.6383e+02	1.7036e-13	5.7235e-01	3.0150e+03	2.9708e+00	1.4750e+01	6.5262e+00	8.9442e+01	9.1158e+00	2.6428e+03	2.2707e+01	3.6249e+03	9.3471e+03	5.2112e+04	1.8986e+04	9.2012e+03	5.3484e+03	1.0990e+04	4.6918e+03	2.5429e+03	1.6810e+03	1.2077e-01	5.1063e-02	5.1899e-03	1.9851e-05	7.6547e+00	2.6516e-01	6.2532e-07	6.2586e-08	1.0000e-37	1.1805e+01	1.2344e-06	3.1805e-08	1.0000e-37	1.0000e-37	1.0000e-37	1.0437e-08	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	5.8859e+00	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.4797e-01	2.8808e-02	1.5241e-09	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.3391e+00	1.0154e-01	2.2499e-03	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.6760e-13	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.6105e-03	3.9732e-03	1.0000e-37	1.4508e+04	6.7565e+03
