iteration 3	2.7468e-08	4.3245e-13	1.1825e-02	6.8438e+03	1.2625e+07	3.3238e-02	5.4994e-01	3.5858e+00	2.6960e-01	3.5295e-18	1.0000e-37	4.8195e-19	1.7121e-01	1.8501e-10	3.8917e-14	6.0021e-12	7.3794e-11	1.3294e-18	3.0028e+00	1.8602e-03	3.4044e-15	2.7555e-19	3.8760e-10	3.9237e-15	2.2043e-10	3.9571e-12	4.9102e-11	8.1194e-11	4.6562e-10	3.7168e-17	1.0000e-37	1.5169e-14	1.6271e-17	1.0000e-37	1.8575e-18	5.0269e-20	7.0509e-19	1.9459e-07	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	7.4612e-17	1.6548e-10	1.0000e-37	2.7790e-11	1.0000e-37	1.0000e-37	1.0000e-37	6.0438e-05	1.1733e-04	4.5230e-13	2.2229e-04	2.0106e-04	1.1771e-13	4.1796e-18	1.6252e+06	2.4356e-04	1.9463e-15	5.8825e-15	2.9836e-135	1.0000e-37	1.0000e-37	3.6091e-19	1.6679e-10	1.0000e-37	4.3164e-19	1.0000e-37	9.5548e-04	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	8.5626e-14	1.0000e-37	1.0000e-37	4.0029e-20	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.3086e-18	1.1976e-05	5.8541e-18	1.8024e-05	2.6543e-07	1.7193e-16	4.2319e-16	9.1226e-05	2.0412e-13	1.6271e-17
iteration 3	3.4218e-06	4.3234e-10	1.0858e-01	6.6493e+03	1.2625e+07	3.0238e-01	5.4198e+00	3.0567e+01	2.7333e+00	2.9010e-13	1.0000e-37	6.0397e-14	1.3537e+00	8.7293e-07	2.9034e-09	2.4894e-08	3.3847e-07	1.3408e-13	2.2434e+01	1.7002e-02	1.4717e-10	3.0809e-15	2.7496e-08	1.4256e-10	9.5886e-09	2.2973e-08	1.7184e-07	2.8416e-07	2.7547e-08	1.0034e-12	3.1492e-16	7.3548e-10	2.0411e-12	1.5537e-14	1.2952e-14	6.3678e-16	1.3705e-14	2.8333e-05	1.0000e-37	1.0000e-37	3.3220e-15	2.8819e-14	4.9121e-15	7.1716e-13	9.4457e-09	1.0000e-37	1.4243e-09	1.0000e-37	1.0000e-37	1.0000e-37	5.1112e-04	9.9638e-04	3.9407e-10	1.8009e-03	1.4866e-03	3.0989e-10	5.7272e-13	1.6252e+06	2.0294e-03	3.1088e-11	9.3936e-11	3.0925e-23	1.0000e-37	1.0000e-37	4.9895e-15	8.2745e-09	1.0000e-37	1.3037e-13	1.0000e-37	7.6855e-03	7.5012e-15	1.0000e-37	1.0000e-37	1.0000e-37	9.3582e-10	4.0230e-16	4.2528e-15	7.2983e-15	9.9907e-17	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.7261e-13	8.1648e-05	1.1970e-12	1.2162e-04	6.7234e-06	6.8496e-12	1.6860e-11	1.0249e-03	9.9947e-10	2.0411e-12
iteration 3	6.6405e-04	2.4228e-06	1.0241e+00	6.5585e+03	1.2625e+07	2.7894e+00	4.9318e+01	2.4035e+02	2.6076e+01	2.2287e-08	1.0000e-37	4.1049e-09	1.2324e+01	1.3947e-03	8.7353e-05	6.4369e-05	6.9725e-04	1.0137e-08	1.6095e+02	1.7825e-01	5.3746e-06	1.7503e-10	6.8788e-06	5.4359e-06	1.0471e-06	8.3365e-05	3.3764e-04	5.5877e-04	6.1700e-06	5.3729e-08	2.5128e-10	9.8447e-06	1.1132e-07	7.2942e-10	1.5057e-09	1.0218e-10	1.2079e-09	4.8251e-03	1.0000e-37	1.1378e-01	2.7964e-09	8.2285e-09	3.8555e-09	8.2370e-08	1.7473e-06	1.0000e-37	2.6888e-07	8.9842e-10	1.1968e-09	2.9867e-10	5.1376e-03	1.0124e-02	2.4077e-06	1.8459e-02	1.4535e-02	1.0276e-06	6.2232e-07	1.6252e+06	2.0953e-02	1.9813e-06	5.9845e-06	4.7105e-17	1.0000e-37	1.0000e-37	1.1255e-09	1.6787e-06	1.0000e-37	1.0906e-07	1.0000e-37	8.3174e-02	4.2916e-09	4.6791e-09	8.3466e-09	3.6675e-09	4.6380e-05	9.6558e-09	6.9976e-10	7.0189e-09	2.3863e-09	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.4137e-07	8.0385e-04	1.1135e-06	1.1991e-03	6.0812e-04	3.1693e-07	7.8015e-07	1.8066e-02	5.0435e-06	1.1132e-07
iteration 4	3.8863e-02	6.2756e-04	9.8076e+00	6.4490e+03	1.2625e+07	2.5460e+01	2.9148e+02	1.0202e+03	1.8885e+02	1.8404e-04	1.0426e-05	3.5500e-05	1.0180e+02	2.6820e-01	5.9174e-02	2.0218e-02	1.5638e-01	1.6282e-04	6.3989e+02	1.6782e+00	6.6158e-02	3.7411e-05	3.9070e-04	2.8349e-02	1.5998e-03	1.1351e-01	1.3431e-01	2.2435e-01	7.9795e-04	2.0935e-03	2.2669e-03	2.3680e-02	1.4192e-02	2.1558e-03	3.0376e-02	9.6106e-04	1.5022e-04	2.0914e-01	1.0000e-37	1.8878e+00	3.5684e-02	6.7383e-02	3.1193e-02	3.4715e-02	1.0736e-03	9.1369e-04	2.4849e-04	1.8762e-03	2.4946e-03	6.1869e-04	5.5585e-02	1.1246e-01	2.9456e-02	1.8611e-01	1.4405e-01	5.1107e-04	3.8831e-03	1.6252e+06	2.3533e-01	1.6635e-01	5.0169e-01	1.6307e-04	1.0000e-37	6.8871e-05	1.0466e-03	1.6570e-03	3.3050e-03	2.8558e-03	1.0547e-03	9.5441e-01	2.0757e-02	7.8226e-03	1.7090e-02	9.2673e-03	1.2413e-02	6.0305e-03	3.1793e-03	3.1445e-05	1.4721e-03	1.2534e-06	9.9857e-06	9.0715e-05	3.4367e-05	2.9507e-04	2.0255e-02	8.4985e-03	5.0723e-02	1.2719e-02	7.5431e-02	6.4888e-03	1.5810e-02	1.4182e-01	1.2180e-02	1.4192e-02
iteration 3	3.1082e+00	2.0478e-02	9.8187e+01	5.0179e+03	1.2625e+07	1.7104e+02	7.3703e+02	1.8388e+03	6.1600e+02	2.8524e-03	1.1169e-04	6.8551e-04	4.4863e+02	4.4518e+00	4.7354e-01	1.5573e-01	3.0922e+00	3.2379e-03	1.1538e+03	1.0361e+01	3.3386e+00	3.1449e-03	8.9399e-04	3.1736e-01	8.9105e-02	1.3645e+00	8.8040e-01	1.6146e+00	3.5042e-02	6.1173e-02	5.5830e-02	2.0982e-01	2.0103e-01	9.2635e-02	6.2746e-01	5.3099e-02	5.0886e-03	7.0633e-01	1.0000e-37	2.6942e+01	2.5363e-01	3.8053e-01	1.1656e-01	1.7472e+00	2.2877e-02	1.2008e-02	1.8083e-02	3.2055e-02	4.2665e-02	1.0614e-02	7.5705e-01	1.5240e+00	2.1131e+00	1.3846e+00	1.1000e+00	1.4667e-03	1.3923e-01	1.6252e+06	3.0831e+00	8.0892e+00	2.4485e+01	2.9649e-04	1.0000e-37	7.1331e-04	1.3605e-02	1.5751e-01	3.2665e-02	3.1424e-02	1.0422e-02	1.2150e+01	2.0687e-01	2.4066e-02	7.2372e-02	4.8307e-02	3.7199e-02	1.2386e-01	8.2666e-02	8.4080e-04	3.0612e-02	1.3587e-05	2.1366e-04	1.9367e-03	7.7820e-04	6.4560e-03	2.8691e-01	1.0850e-01	7.2228e-01	1.6185e-01	4.5198e+00	1.7067e-01	3.9512e-01	1.3663e+00	1.8970e-01	2.0103e-01
iteration 3	1.6384e+02	1.6363e+00	5.7717e+02	4.8667e+03	1.2625e+07	4.8609e+02	1.0336e+03	2.2708e+03	9.6356e+02	4.6750e-02	1.0597e-03	9.2163e-03	8.5062e+02	4.7659e+01	4.4567e+00	7.4051e-01	4.1538e+01	4.4262e-02	1.5210e+03	8.1916e+01	5.3826e+01	5.3224e-02	1.8200e-02	5.3944e+00	7.6848e+00	1.4313e+01	6.2482e+00	2.1770e+01	3.3758e-01	7.3086e-01	7.5690e-01	2.2758e+00	1.8646e+00	8.0979e-01	8.2188e+00	7.9958e-01	5.2760e-02	2.1989e+01	1.0000e-37	3.0349e+02	4.3187e-01	6.1769e-01	1.6636e-01	1.9074e+01	2.0142e-01	1.1746e-01	2.1943e-01	3.8282e-01	5.0543e-01	1.2266e-01	8.9560e+00	1.7997e+01	4.6821e+01	1.2644e+01	1.1380e+01	2.3550e-02	1.6574e+00	1.6252e+06	3.5935e+01	8.1241e+01	2.4641e+02	1.1190e-04	1.0000e-37	7.0259e-03	2.3870e-01	2.1418e+00	2.7610e-01	4.1487e-01	8.8092e-02	1.3624e+02	1.0478e+00	3.3483e-02	1.1017e-01	7.6690e-02	4.8449e-01	1.3851e+00	1.1308e+00	1.7130e-02	3.4507e-01	1.2982e-04	1.2825e-03	1.1463e-02	4.2722e-03	4.1500e-02	3.0344e+00	1.4061e+00	7.6866e+00	1.9964e+00	6.8262e+01	1.9825e+00	4.5386e+00	2.2584e+01	3.5236e+00	1.8646e+00
iteration 3	7.8534e+02	3.8094e+02	1.2679e+03	3.7946e+03	1.2625e+07	2.4403e+03	1.1663e+03	2.5225e+03	1.1269e+03	1.7157e+00	1.0607e-02	2.3838e-01	1.1961e+03	4.0131e+02	9.4389e+01	5.1775e+00	4.3454e+02	7.6497e-01	2.9625e+03	5.8848e+02	7.1095e+02	1.8814e+00	8.6536e-01	1.4348e+02	2.2769e+02	2.8646e+02	2.2361e+01	4.4091e+02	4.3261e+00	1.6446e+01	8.1441e+00	3.1247e+01	1.9401e+01	9.4230e+00	1.6638e+02	1.4798e+01	9.4776e-01	3.4649e+02	1.0000e-37	3.1927e+03	5.1390e-01	7.3350e-01	1.9402e-01	2.5407e+02	7.1188e+00	1.6727e+00	3.0411e+00	2.8450e+00	3.5938e+00	7.4911e-01	9.1586e+01	1.7342e+02	9.0292e+02	9.0682e+01	8.6524e+01	4.8199e+00	1.0535e+01	1.6252e+06	3.4292e+02	5.2716e+02	1.6026e+03	3.3243e-05	1.0000e-37	8.7190e-02	3.3480e+00	3.2137e+01	1.4540e+00	8.3422e+00	4.6402e-01	1.2309e+03	1.8327e+00	3.4084e-02	1.1274e-01	7.8658e-02	2.2608e+01	1.6549e+01	1.2650e+01	6.1666e-01	4.1913e+00	1.3499e-03	1.0630e-02	8.7023e-02	3.1615e-02	3.9684e-01	1.9306e+01	1.6951e+01	4.9451e+01	2.3539e+01	6.0497e+02	3.0530e+01	6.9849e+01	3.7451e+02	8.3861e+01	1.9401e+01
iteration 3	2.0469e+03	1.0778e+03	1.6511e+03	2.2271e+03	1.2625e+07	1.1465e+04	1.1062e+03	2.3682e+03	1.0238e+03	1.5186e+02	1.2532e-01	2.7096e+01	2.4911e+03	9.3532e+02	7.5284e+02	6.4394e+00	1.9650e+03	4.0036e+01	1.2706e+04	1.3364e+03	7.2329e+03	9.4638e+01	1.3498e+00	2.3177e+03	8.2062e+02	6.3485e+03	4.5564e+01	8.1293e+03	6.5716e+01	3.1948e+02	5.2447e+01	4.4273e+02	2.0012e+02	1.3361e+02	1.7218e+03	2.3633e+02	2.9445e+01	2.4063e+02	1.0000e-37	3.2072e+04	6.8200e-01	9.8197e-01	2.5829e-01	2.4516e+03	1.1898e+02	2.1458e+01	4.7520e+01	7.0072e+00	8.5018e+00	1.4954e+00	7.4278e+02	1.3053e+03	7.9315e+03	1.9685e+02	1.9515e+02	2.9116e+01	2.4041e+01	1.6252e+06	2.8010e+03	1.4373e+03	4.3619e+03	1.4423e-05	1.0000e-37	8.8264e-01	2.4656e+01	4.6635e+02	2.3845e+00	1.1764e+02	7.6172e-01	9.9502e+03	2.1841e+00	3.2622e-02	1.0690e-01	7.4275e-02	2.7621e+01	1.2138e+02	8.8670e+01	5.9425e+00	3.1068e+01	1.8651e-02	8.9924e-02	6.7159e-01	2.4667e-01	2.8626e+00	5.6287e+01	1.3977e+02	1.4461e+02	1.9301e+02	3.8085e+03	5.2551e+02	1.1956e+03	2.3459e+02	1.9609e+03	2.0012e+02
iteration 3	4.9634e+03	1.3489e+03	2.1799e+03	1.2325e+02	1.2625e+07	4.7518e+04	5.0439e+02	1.1670e+03	3.8319e+02	9.3628e+02	1.1218e+01	4.0845e+02	6.6343e+03	5.5673e+02	1.1962e+03	1.0214e+00	2.1698e+03	3.9744e+02	1.8971e+04	1.4942e+03	2.1975e+04	5.0807e+02	1.0000e-37	9.2992e+03	2.6838e+03	5.7650e+04	2.8890e+01	4.5347e+04	2.0882e-04	5.2492e+02	6.7038e+01	5.0738e+03	1.6071e+03	1.9314e+03	1.1560e+04	1.4161e+03	1.1872e+02	6.1213e+00	1.0000e-37	1.0474e+05	5.4699e-01	7.7592e-01	2.0779e-01	2.1436e+03	4.2719e+02	1.1253e+02	2.3145e+02	1.2934e+01	1.5711e+01	2.7883e+00	3.5922e+03	6.3091e+03	7.3338e+03	2.1630e+02	2.2320e+02	9.5891e+00	8.0691e+00	1.6252e+06	1.3752e+04	7.2778e+02	2.2024e+03	1.2315e-03	1.0000e-37	2.4570e+00	6.7579e+01	2.1531e+03	1.1164e+01	2.3602e+02	3.6031e+00	5.6712e+04	6.7890e+00	3.3663e-01	1.1036e+00	7.6701e-01	1.7604e+00	1.6167e+02	1.3996e+02	3.2815e+00	4.0914e+01	9.6381e+00	6.1932e-01	4.4109e+00	1.7738e+00	1.7217e+01	5.5853e+01	5.1690e+02	1.4202e+02	6.8760e+02	2.2903e+04	1.9712e+03	4.6458e+03	1.6344e+01	1.7818e+04	1.6071e+03
iteration 3	5.0494e+03	1.2889e+03	2.1015e+03	5.1540e-06	1.2625e+07	4.5224e+05	1.1970e+01	2.2589e+01	5.8396e+00	3.1410e+03	1.3201e+02	8.0756e+02	2.6259e+03	9.1202e+01	1.9091e+02	2.3308e-02	2.9022e+02	9.8303e+02	6.5231e+03	1.4584e+03	1.4940e+04	1.7081e+03	1.0000e-37	7.5828e+03	5.5334e+03	8.1098e+04	8.8954e+00	6.4778e+04	1.0000e-37	9.4683e+01	1.3081e+02	2.4347e+04	6.7259e+03	1.1298e+04	9.6504e+04	2.5093e+04	3.5350e+01	1.7798e-02	1.0000e-37	2.5475e+05	1.0542e+00	1.4593e+00	4.0069e-01	3.8051e+02	2.0011e+03	5.0375e+02	5.9294e+02	4.4439e+01	5.3550e+01	9.1338e+00	7.1985e+03	1.2211e+04	6.7744e+02	2.0620e+02	2.2959e+02	3.2287e-01	2.2188e-01	1.6252e+06	2.7282e+04	1.0317e+02	3.1107e+02	1.0665e-02	1.0000e-37	2.4985e+01	8.3576e+01	4.3902e+03	9.2692e+01	7.7684e+01	2.9891e+01	1.3332e+05	1.2128e+01	7.1830e-01	2.3523e+00	1.6340e+00	1.3443e-02	4.7978e+01	1.7664e+02	8.4849e-02	1.1738e+01	6.3861e+01	3.9809e+00	1.8047e+01	8.6614e+00	8.3083e+01	1.5415e+01	1.1344e+03	3.8436e+01	1.5202e+03	7.1946e+04	2.2383e+03	5.4944e+03	2.7490e-01	4.5269e+04	6.7259e+03
