iteration 3	3.8690e-06	1.7690e-07	1.4309e-05	1.0000e-37	1.9173e-01	5.7859e-04	1.0000e-37	1.0000e-37	1.0000e-37	1.2284e-05	2.4274e-08	5.9355e-06	3.1506e-11	1.0000e-37	3.4571e-18	7.4811e-25	1.3806e-23	4.2498e-06	1.2858e-16	1.0000e-37	4.6220e-14	5.1966e-06	1.0000e-37	6.3742e-13	4.5937e-06	9.2469e-08	1.2972e-09	2.3464e-09	1.2035e-20	5.9015e-15	1.0587e-07	1.2483e-06	3.2369e-08	1.8855e-08	5.5231e-06	2.4906e-06	9.9216e-18	1.0000e-37	1.0000e-37	8.6774e-04	1.0261e-05	2.5816e-05	1.5419e-05	1.7527e-13	3.7406e-08	1.3309e-10	9.0212e-09	3.9333e-07	5.2537e-07	1.3208e-07	1.3474e-05	2.3135e-05	2.7863e-14	1.0000e-37	1.0000e-37	1.0000e-37	1.3029e-18	4.8404e-02	4.2135e-05	1.3836e-11	4.1670e-11	1.3112e-07	1.0000e-37	2.7913e-09	8.8363e-08	6.3873e-08	3.2650e-07	5.8282e-08	1.0420e-07	1.3433e-04	2.6085e-05	1.0149e-05	1.7106e-05	6.9578e-06	1.0000e-37	1.8074e-08	1.4395e-07	1.1409e-21	4.3796e-09	4.3799e-09	2.2843e-13	2.0754e-12	1.1275e-12	3.6571e-12	4.1313e-06	1.2991e-06	1.0275e-05	1.7844e-06	9.2055e-08	1.1495e-14	2.8348e-14	1.0000e-37	7.4741e-08	3.2369e-08
iteration 3	1.9692e-06	6.4285e-09	1.5321e-05	1.0000e-37	1.9173e-01	1.2112e-03	1.0000e-37	1.0000e-37	1.0000e-37	9.7535e-06	3.2385e-08	5.1815e-06	2.0596e-15	1.0000e-37	2.5608e-20	7.1840e-27	1.6925e-26	3.7394e-06	1.1814e-19	1.0000e-37	4.4727e-15	4.0309e-06	1.0000e-37	1.8629e-13	1.9970e-07	4.5514e-09	4.2607e-10	7.0907e-10	1.0900e-22	3.4596e-15	1.5009e-07	1.6800e-06	4.7447e-08	2.7527e-08	5.8726e-06	2.6341e-06	1.2832e-17	1.0000e-37	1.0000e-37	9.3572e-04	1.5238e-05	3.8058e-05	2.2655e-05	1.6433e-13	3.8873e-08	1.6144e-09	9.2855e-09	1.0492e-06	1.4012e-06	3.5207e-07	1.5413e-05	2.6508e-05	1.5028e-14	1.0000e-37	1.0000e-37	1.0000e-37	5.3479e-20	4.8404e-02	4.7872e-05	6.3389e-12	1.9083e-11	4.5697e-07	1.0000e-37	9.7571e-09	1.1944e-07	6.4034e-08	1.4855e-06	2.1202e-08	4.7383e-07	1.4826e-04	3.6063e-05	2.6019e-05	4.4080e-05	1.8061e-05	1.0000e-37	2.0824e-08	1.9481e-07	5.4952e-23	5.0298e-09	5.2215e-09	2.9198e-12	2.6522e-11	1.4397e-11	4.4355e-11	1.2600e-06	1.4145e-06	3.1264e-06	1.9401e-06	8.8352e-08	1.2476e-15	3.0754e-15	1.0000e-37	2.8177e-09	4.7447e-08
iteration 3	2.1564e-07	7.2594e-11	1.7146e-05	1.0000e-37	1.9173e-01	1.3354e-03	1.0000e-37	1.0000e-37	1.0000e-37	7.1067e-06	3.2666e-08	3.0511e-06	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.5046e-06	1.0000e-37	1.0000e-37	4.4601e-16	2.4887e-06	1.0000e-37	2.2286e-14	4.2892e-09	5.3387e-10	1.3805e-10	2.2866e-10	1.0000e-37	4.6726e-16	1.4677e-07	1.7739e-06	5.1768e-08	3.0757e-08	5.3900e-06	2.3214e-06	6.0138e-18	1.0000e-37	1.0000e-37	9.3187e-04	1.5138e-05	3.6004e-05	2.0709e-05	6.2551e-14	2.9424e-08	1.3278e-08	7.0063e-09	1.5101e-06	2.0147e-06	5.0463e-07	1.5659e-05	2.6733e-05	1.9920e-15	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	4.8085e-05	7.4552e-13	2.2441e-12	1.6119e-06	1.0000e-37	2.4300e-08	1.1139e-07	4.8048e-08	5.0198e-06	4.0671e-09	1.6009e-06	1.4731e-04	3.5835e-05	3.4346e-05	6.0418e-05	2.6071e-05	1.0000e-37	1.6003e-08	1.8838e-07	1.0000e-37	3.8628e-09	5.1143e-09	2.4283e-11	2.2057e-10	1.1967e-10	3.6550e-10	2.3604e-07	1.4147e-06	5.8546e-07	1.9410e-06	6.9312e-08	1.2764e-16	3.1462e-16	1.0000e-37	2.2002e-10	5.1768e-08
iteration 3	1.7237e-08	4.7979e-13	1.7309e-05	1.0000e-37	1.9173e-01	1.4113e-03	1.0000e-37	1.0000e-37	1.0000e-37	5.2246e-06	2.8777e-08	1.3409e-06	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.3171e-06	1.0000e-37	1.0000e-37	5.5028e-18	1.1824e-06	1.0000e-37	2.9909e-16	2.6998e-10	3.4948e-11	1.4790e-11	2.4647e-11	1.0000e-37	7.9415e-18	6.9056e-08	9.4161e-07	2.8207e-08	1.8729e-08	3.7882e-06	1.5883e-06	1.5481e-19	1.0000e-37	1.0000e-37	9.7661e-04	7.4549e-06	1.4899e-05	7.3155e-06	3.3055e-15	1.5130e-08	3.4910e-08	3.7019e-09	1.6851e-06	2.2427e-06	5.5760e-07	1.5027e-05	2.5663e-05	3.3723e-17	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	4.6668e-05	1.9408e-14	5.8420e-14	2.6357e-06	1.0000e-37	2.9785e-08	4.2618e-08	2.6148e-08	9.1953e-06	6.3827e-10	2.9326e-06	1.4286e-04	1.9761e-05	3.0241e-05	6.1812e-05	3.1572e-05	1.0000e-37	4.2215e-09	8.8007e-08	1.0000e-37	1.0188e-09	4.4599e-09	6.3977e-11	5.8110e-10	3.1669e-10	9.6266e-10	5.7653e-08	1.3788e-06	1.4299e-07	1.8940e-06	4.1983e-08	1.5835e-18	3.9028e-18	1.0000e-37	1.3873e-11	2.8207e-08
iteration 3	8.9402e-10	3.3114e-15	1.6082e-05	1.0000e-37	1.9173e-01	1.1059e-03	1.0000e-37	1.0000e-37	1.0000e-37	2.8783e-06	1.8789e-08	3.5086e-07	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.8060e-07	1.0000e-37	1.0000e-37	1.0290e-20	3.2634e-07	1.0000e-37	4.0159e-19	1.6717e-11	2.8646e-13	2.3220e-13	3.9801e-13	1.0000e-37	3.2558e-20	7.2830e-09	1.2201e-07	3.8261e-09	3.3126e-09	1.5505e-06	5.9100e-07	6.0416e-22	1.0000e-37	1.0000e-37	7.8386e-04	9.1732e-07	1.5231e-06	5.5146e-07	5.9441e-17	5.6681e-09	1.7089e-08	1.4500e-09	9.7863e-07	1.3030e-06	3.2434e-07	1.0958e-05	1.8603e-05	1.3804e-19	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	3.3123e-05	2.8672e-16	8.6303e-16	9.1919e-07	1.0000e-37	7.8909e-09	3.1783e-09	1.0677e-08	5.2524e-06	4.9697e-11	1.6751e-06	1.0158e-04	3.4709e-06	1.0380e-05	2.7435e-05	1.7055e-05	1.0000e-37	4.0662e-10	9.2683e-09	1.0000e-37	9.8126e-11	2.9019e-09	3.0626e-11	2.7817e-10	1.5484e-10	4.6375e-10	1.0627e-08	1.0081e-06	2.6354e-08	1.3735e-06	2.0443e-08	2.9675e-21	7.3140e-21	1.0000e-37	1.3242e-13	3.8261e-09
iteration 3	1.0674e-13	4.7011e-20	1.2248e-05	1.0000e-37	1.9173e-01	3.3518e-05	1.0000e-37	1.0000e-37	1.0000e-37	3.3337e-09	3.1702e-11	2.4466e-10	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.7533e-10	1.0000e-37	1.0000e-37	4.4129e-26	2.4366e-10	1.0000e-37	2.2625e-25	3.7098e-15	1.5095e-18	1.2220e-18	2.3703e-18	1.0000e-37	8.7662e-26	3.8340e-13	9.1181e-12	3.2493e-13	4.4119e-13	1.4306e-09	4.8014e-10	1.1221e-27	1.0000e-37	1.0000e-37	1.0105e-06	6.4289e-11	1.2726e-10	2.8831e-11	1.5583e-21	4.8774e-12	6.4288e-12	1.3789e-12	6.0310e-10	8.0440e-10	2.0130e-10	9.0649e-08	1.9959e-07	3.7145e-25	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	1.8243e-07	5.7323e-21	1.7254e-20	2.6710e-10	1.0000e-37	1.3946e-12	1.4268e-13	1.1442e-11	3.4227e-09	4.8353e-15	1.0915e-09	6.6691e-07	5.3839e-10	4.1400e-09	1.2658e-08	8.5181e-09	1.0000e-37	4.7901e-14	4.8897e-13	1.0000e-37	1.1559e-14	4.8901e-12	1.1291e-14	1.0256e-13	5.8551e-14	1.7240e-13	3.6419e-12	2.5031e-09	9.0318e-12	3.5362e-09	2.2438e-11	1.2737e-26	3.1392e-26	1.0000e-37	1.3314e-18	3.2493e-13
iteration 3	8.9112e-15	2.6266e-22	1.1210e-05	1.0000e-37	1.9173e-01	3.0311e-05	1.0000e-37	1.0000e-37	1.0000e-37	2.7379e-09	2.1981e-11	2.0092e-10	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.2611e-10	1.0000e-37	1.0000e-37	1.0660e-27	2.3171e-10	1.0000e-37	5.6514e-28	1.0903e-15	9.8293e-21	5.0340e-23	7.2608e-21	1.0000e-37	7.0334e-30	5.4538e-16	2.4885e-14	1.1856e-14	4.0096e-15	1.3028e-09	4.3715e-10	2.8840e-32	1.0000e-37	1.0000e-37	1.2435e-06	2.9554e-13	1.4745e-11	1.1937e-13	5.2253e-24	3.3330e-12	2.4315e-13	1.0259e-12	4.0038e-11	5.3359e-11	1.3321e-11	9.0207e-08	1.9710e-07	2.9802e-29	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	1.7777e-07	1.8084e-23	5.4434e-23	1.5110e-11	1.0000e-37	1.3874e-14	1.9663e-16	9.1698e-12	4.9674e-10	6.6209e-18	1.5842e-10	6.3080e-07	7.1970e-12	4.1918e-10	1.3495e-09	9.3028e-10	1.0000e-37	5.4155e-17	6.9631e-16	1.0000e-37	1.3068e-17	3.3905e-12	4.2157e-16	3.8291e-15	2.2671e-15	6.5178e-15	6.0654e-14	2.6055e-09	1.5042e-13	3.5994e-09	1.3523e-11	3.0767e-28	7.5833e-28	1.0000e-37	9.8286e-21	1.1856e-14
iteration 3	2.0708e-16	3.3558e-25	7.0459e-06	1.0000e-37	1.9173e-01	1.9821e-05	1.0000e-37	1.0000e-37	1.0000e-37	1.0964e-09	1.2335e-12	8.0402e-11	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	9.0480e-11	1.0000e-37	1.0000e-37	1.0000e-37	1.2275e-10	1.0000e-37	7.1781e-31	2.0174e-16	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.4775e-24	1.8522e-15	4.4012e-15	1.0000e-37	6.7727e-10	2.2714e-10	1.0000e-37	1.0000e-37	1.0000e-37	8.6981e-07	1.4627e-19	2.5465e-12	5.7548e-20	1.0000e-37	7.5276e-13	1.6794e-18	2.9306e-13	7.8349e-16	1.0388e-15	2.5529e-16	4.8111e-08	1.0692e-07	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	9.8232e-08	1.0000e-37	1.0000e-37	4.8686e-13	1.0000e-37	2.3035e-21	9.5539e-23	3.2472e-12	3.2159e-13	1.6448e-24	1.0256e-13	3.7337e-07	1.4603e-16	2.3402e-13	7.7340e-13	5.3938e-13	1.0000e-37	2.6380e-22	3.9880e-24	1.0000e-37	6.3659e-23	1.9026e-13	2.8022e-21	2.5452e-20	1.6705e-20	4.4960e-20	1.8106e-17	1.4802e-09	4.4902e-17	1.9511e-09	2.7771e-12	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.4012e-15
iteration 3	2.9810e-19	4.4343e-29	9.7686e-07	1.0000e-37	1.9173e-01	4.2412e-06	1.0000e-37	1.0000e-37	1.0000e-37	8.1346e-11	1.0000e-37	5.9656e-12	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	6.7134e-12	1.0000e-37	1.0000e-37	1.0000e-37	8.6977e-12	1.0000e-37	5.3600e-35	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.1449e-17	2.3156e-16	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.3965e-08	8.9186e-40	3.4563e-14	3.8222e-40	1.0000e-37	3.7841e-14	1.9820e-36	1.6633e-14	7.0704e-33	9.3553e-33	2.2849e-33	3.1088e-09	7.0744e-09	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	6.6410e-09	1.0000e-37	1.0000e-37	3.5295e-14	1.0000e-37	1.0000e-37	1.2033e-25	2.0176e-13	1.9815e-24	1.0000e-37	6.3193e-25	3.2258e-08	1.0000e-37	2.2409e-24	7.6974e-24	5.4566e-24	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.8030e-39	2.5991e-38	2.3953e-38	5.2747e-38	1.0000e-37	9.2743e-11	1.0000e-37	1.1691e-10	1.5791e-13	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.3156e-16
iteration 3	3.3588e-22	1.0000e-37	4.2228e-07	1.0000e-37	1.9173e-01	2.0763e-06	1.0000e-37	1.0000e-37	1.0000e-37	3.4156e-11	1.0000e-37	2.5049e-12	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	2.8188e-12	1.0000e-37	1.0000e-37	1.0000e-37	3.5969e-12	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	5.2352e-19	1.0265e-16	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	6.4327e-09	1.0000e-37	5.0549e-15	1.0000e-37	1.0000e-37	1.5465e-14	1.0000e-37	6.8306e-15	1.0000e-37	1.0000e-37	1.0000e-37	1.2226e-09	2.7833e-09	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	4.8404e-02	2.5720e-09	1.0000e-37	1.0000e-37	1.4416e-14	1.0000e-37	1.0000e-37	1.0000e-37	8.3090e-14	1.0000e-37	1.0000e-37	1.0000e-37	1.2690e-08	1.0000e-37	3.1656e-40	1.1449e-39	8.2833e-40	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	3.7268e-11	1.0000e-37	4.5809e-11	6.4806e-14	1.0000e-37	1.0000e-37	1.0000e-37	1.0000e-37	1.0265e-16
